,zone,time_window,weekday_pickup,weekend_pickup,weekday_dropoff,weekend_dropoff,weekday_differentials,weekend_differentials,supply_surplus_weekday,supply_surplus_weekend
6205,130,14,19,5,11,16,-8,11,False,True
6206,130,15,15,9,31,16,16,7,True,True
6207,130,16,13,3,25,18,12,15,True,True
6208,130,17,15,0,53,13,38,13,True,True
6209,130,18,15,9,27,14,12,5,True,True
6210,130,19,12,2,60,30,48,28,True,True
6211,130,20,9,3,55,19,46,16,True,True
6212,130,21,16,5,42,25,26,20,True,True
6213,130,22,8,5,46,36,38,31,True,True
6214,130,23,19,11,29,25,10,14,True,True
6215,130,24,17,3,42,19,25,16,True,True
6216,130,25,19,10,25,23,6,13,True,True
6217,130,26,8,6,33,14,25,8,True,True
6218,130,27,19,3,45,17,26,14,True,True
6219,130,28,14,7,37,16,23,9,True,True
6220,130,29,22,9,41,15,19,6,True,True
6221,130,30,15,15,34,22,19,7,True,True
6222,130,31,18,10,38,11,20,1,True,True
6223,130,32,20,6,43,15,23,9,True,True
6224,130,33,21,8,51,27,30,19,True,True
6225,130,34,23,22,40,23,17,1,True,True
6226,130,35,25,16,32,21,7,5,True,True
6227,130,36,19,6,48,18,29,12,True,True
6228,130,37,19,8,47,21,28,13,True,True
6229,130,38,25,11,31,22,6,11,True,True
6230,130,39,13,9,51,18,38,9,True,True
6231,130,40,15,7,38,28,23,21,True,True
6232,130,41,12,5,56,12,44,7,True,True
6233,130,42,15,10,31,21,16,11,True,True
6234,130,43,15,10,46,29,31,19,True,True
6235,130,44,9,9,62,28,53,19,True,True
6236,130,45,8,9,61,27,53,18,True,True
6237,130,46,6,8,72,26,66,18,True,True
6238,130,47,4,7,79,30,75,23,True,True
6239,130,48,8,7,81,36,73,29,True,True
6240,131,1,1,0,49,24,48,24,True,True
6241,131,2,0,1,57,17,57,16,True,True
6242,131,3,0,0,61,26,61,26,True,True
6243,131,4,0,0,36,29,36,29,True,True
6244,131,5,0,1,28,20,28,19,True,True
6245,131,6,0,0,17,24,17,24,True,True
6246,131,7,0,0,15,25,15,25,True,True
6247,131,8,2,0,10,29,8,29,True,True
6248,131,9,0,2,9,16,9,14,True,True
6249,131,10,0,1,10,14,10,13,True,True
6250,131,11,0,0,9,17,9,17,True,True
6251,131,12,2,1,12,11,10,10,True,True
6252,131,13,0,0,18,13,18,13,True,True
6253,131,14,3,0,20,5,17,5,True,True
6254,131,15,0,1,12,9,12,8,True,True
6255,131,16,0,0,10,7,10,7,True,True
6256,131,17,2,0,23,7,21,7,True,True
6257,131,18,0,1,12,5,12,4,True,True
6258,131,19,1,0,15,6,14,6,True,True
6259,131,20,2,0,11,11,9,11,True,True
6260,131,21,2,0,12,4,10,4,True,True
6261,131,22,1,1,10,5,9,4,True,True
6262,131,23,3,1,10,8,7,7,True,True
6263,131,24,1,0,7,7,6,7,True,True
6264,131,25,2,1,11,8,9,7,True,True
6265,131,26,0,0,7,9,7,9,True,True
6266,131,27,0,0,15,10,15,10,True,True
6267,131,28,0,0,10,5,10,5,True,True
6268,131,29,1,2,13,8,12,6,True,True
6269,131,30,1,0,16,12,15,12,True,True
6270,131,31,0,0,11,7,11,7,True,True
6271,131,32,1,0,16,10,15,10,True,True
6272,131,33,1,2,19,8,18,6,True,True
6273,131,34,1,0,19,9,18,9,True,True
6274,131,35,1,0,17,11,16,11,True,True
6275,131,36,0,2,17,13,17,11,True,True
6276,131,37,0,0,21,9,21,9,True,True
6277,131,38,1,0,29,4,28,4,True,True
6278,131,39,1,2,23,9,22,7,True,True
6279,131,40,0,2,40,6,40,4,True,True
6280,131,41,3,0,33,14,30,14,True,True
6281,131,42,1,0,45,7,44,7,True,True
6282,131,43,1,0,42,9,41,9,True,True
6283,131,44,0,0,50,15,50,15,True,True
6284,131,45,0,0,41,18,41,18,True,True
6285,131,46,1,0,49,12,48,12,True,True
6286,131,47,0,0,65,12,65,12,True,True
6287,131,48,0,1,55,20,55,19,True,True
6288,132,1,3891,1403,128,52,-3763,-1351,False,False
6289,132,2,3881,1215,98,59,-3783,-1156,False,False
6290,132,3,3137,956,78,32,-3059,-924,False,False
6291,132,4,1577,583,57,22,-1520,-561,False,False
6292,132,5,891,335,40,20,-851,-315,False,False
6293,132,6,404,211,45,27,-359,-184,False,False
6294,132,7,212,181,72,25,-140,-156,False,False
6295,132,8,106,195,135,87,29,-108,True,False
6296,132,9,131,154,375,149,244,-5,True,False
6297,132,10,204,143,851,320,647,177,True,True
6298,132,11,1050,272,1477,548,427,276,True,True
6299,132,12,2537,747,2190,827,-347,80,False,True
6300,132,13,2887,1225,2001,827,-886,-398,False,False
6301,132,14,2680,1017,2462,944,-218,-73,False,False
6302,132,15,3470,1226,2264,984,-1206,-242,False,False
6303,132,16,3460,1322,1885,945,-1575,-377,False,False
6304,132,17,3296,1191,1721,885,-1575,-306,False,False
6305,132,18,2713,1062,1548,787,-1165,-275,False,False
6306,132,19,1721,635,1538,687,-183,52,False,True
6307,132,20,1765,649,1157,646,-608,-3,False,False
6308,132,21,1762,672,1225,681,-537,9,False,True
6309,132,22,1602,568,1514,722,-88,154,False,True
6310,132,23,2073,937,1433,670,-640,-267,False,False
6311,132,24,2617,1164,1541,809,-1076,-355,False,False
6312,132,25,2425,1037,1746,882,-679,-155,False,False
6313,132,26,2688,1170,1963,985,-725,-185,False,False
6314,132,27,3606,1715,2079,972,-1527,-743,False,False
6315,132,28,4242,2109,2266,1141,-1976,-968,False,False
6316,132,29,4139,1953,2644,1324,-1495,-629,False,False
6317,132,30,4137,2216,2937,1439,-1200,-777,False,False
6318,132,31,4481,2158,3142,1604,-1339,-554,False,False
6319,132,32,4776,2434,2863,1638,-1913,-796,False,False
6320,132,33,4750,2343,3147,1818,-1603,-525,False,False
6321,132,34,4485,2248,2936,1604,-1549,-644,False,False
6322,132,35,4558,2463,2491,1609,-2067,-854,False,False
6323,132,36,4859,2480,2228,1573,-2631,-907,False,False
6324,132,37,4740,2626,2130,1457,-2610,-1169,False,False
6325,132,38,4558,2315,2276,1390,-2282,-925,False,False
6326,132,39,4170,2131,2221,1107,-1949,-1024,False,False
6327,132,40,4276,2284,1848,821,-2428,-1463,False,False
6328,132,41,4343,2498,1465,643,-2878,-1855,False,False
6329,132,42,4562,2618,1144,505,-3418,-2113,False,False
6330,132,43,4636,2565,900,394,-3736,-2171,False,False
6331,132,44,4421,2278,692,269,-3729,-2009,False,False
6332,132,45,4667,2408,389,178,-4278,-2230,False,False
6333,132,46,4552,2218,310,134,-4242,-2084,False,False
6334,132,47,4199,1999,270,76,-3929,-1923,False,False
6335,132,48,4034,1929,219,79,-3815,-1850,False,False
6336,133,1,13,7,163,74,150,67,True,True
6337,133,2,11,6,182,80,171,74,True,True
6338,133,3,7,5,143,115,136,110,True,True
6339,133,4,5,9,116,117,111,108,True,True
6340,133,5,5,8,86,111,81,103,True,True
6341,133,6,3,3,72,116,69,113,True,True
6342,133,7,3,7,72,103,69,96,True,True
6343,133,8,3,7,45,91,42,84,True,True
6344,133,9,2,12,38,90,36,78,True,True
6345,133,10,11,10,43,85,32,75,True,True
6346,133,11,7,6,23,41,16,35,True,True
6347,133,12,22,4,17,26,-5,22,False,True
6348,133,13,27,4,16,21,-11,17,False,True
6349,133,14,21,5,11,10,-10,5,False,True
6350,133,15,27,1,15,8,-12,7,False,True
6351,133,16,26,6,15,4,-11,-2,False,False
6352,133,17,35,5,24,15,-11,10,False,True
6353,133,18,25,8,15,12,-10,4,False,True
6354,133,19,13,2,14,8,1,6,True,True
6355,133,20,16,4,12,6,-4,2,False,True
6356,133,21,8,5,20,13,12,8,True,True
6357,133,22,11,4,18,5,7,1,True,True
6358,133,23,13,6,13,8,0,2,False,True
6359,133,24,12,7,26,11,14,4,True,True
6360,133,25,7,2,14,11,7,9,True,True
6361,133,26,6,3,17,12,11,9,True,True
6362,133,27,2,5,26,8,24,3,True,True
6363,133,28,3,5,21,11,18,6,True,True
6364,133,29,8,4,27,9,19,5,True,True
6365,133,30,2,4,26,20,24,16,True,True
6366,133,31,3,1,27,11,24,10,True,True
6367,133,32,1,2,19,18,18,16,True,True
6368,133,33,2,5,15,15,13,10,True,True
6369,133,34,10,11,21,13,11,2,True,True
6370,133,35,15,9,21,22,6,13,True,True
6371,133,36,11,10,20,22,9,12,True,True
6372,133,37,7,9,44,30,37,21,True,True
6373,133,38,6,4,39,21,33,17,True,True
6374,133,39,10,6,52,27,42,21,True,True
6375,133,40,7,6,55,21,48,15,True,True
6376,133,41,7,7,68,23,61,16,True,True
6377,133,42,3,7,70,30,67,23,True,True
6378,133,43,10,10,111,39,101,29,True,True
6379,133,44,8,8,151,36,143,28,True,True
6380,133,45,15,7,137,47,122,40,True,True
6381,133,46,14,5,138,41,124,36,True,True
6382,133,47,9,6,155,50,146,44,True,True
6383,133,48,9,9,169,73,160,64,True,True
6384,134,1,8,3,104,52,96,49,True,True
6385,134,2,13,4,113,43,100,39,True,True
6386,134,3,9,6,93,42,84,36,True,True
6387,134,4,8,8,69,62,61,54,True,True
6388,134,5,3,2,46,52,43,50,True,True
6389,134,6,3,3,43,62,40,59,True,True
6390,134,7,1,3,31,51,30,48,True,True
6391,134,8,6,4,23,48,17,44,True,True
6392,134,9,3,4,35,49,32,45,True,True
6393,134,10,4,2,20,34,16,32,True,True
6394,134,11,4,6,17,29,13,23,True,True
6395,134,12,8,0,28,20,20,20,True,True
6396,134,13,18,3,29,24,11,21,True,True
6397,134,14,25,12,27,9,2,-3,True,False
6398,134,15,26,7,27,16,1,9,True,True
6399,134,16,18,9,13,9,-5,0,False,False
6400,134,17,12,5,34,10,22,5,True,True
6401,134,18,11,4,24,12,13,8,True,True
6402,134,19,6,4,27,14,21,10,True,True
6403,134,20,11,8,25,6,14,-2,True,False
6404,134,21,12,6,17,8,5,2,True,True
6405,134,22,14,4,27,6,13,2,True,True
6406,134,23,7,3,30,8,23,5,True,True
6407,134,24,5,3,18,10,13,7,True,True
6408,134,25,5,2,24,9,19,7,True,True
6409,134,26,4,3,19,15,15,12,True,True
6410,134,27,14,1,24,10,10,9,True,True
6411,134,28,7,2,23,12,16,10,True,True
6412,134,29,10,5,32,11,22,6,True,True
6413,134,30,16,4,39,13,23,9,True,True
6414,134,31,20,4,46,21,26,17,True,True
6415,134,32,22,2,31,18,9,16,True,True
6416,134,33,11,5,32,13,21,8,True,True
6417,134,34,12,7,40,12,28,5,True,True
6418,134,35,0,5,34,11,34,6,True,True
6419,134,36,6,3,35,19,29,16,True,True
6420,134,37,4,3,29,19,25,16,True,True
6421,134,38,6,3,28,21,22,18,True,True
6422,134,39,12,3,46,29,34,26,True,True
6423,134,40,5,3,40,13,35,10,True,True
6424,134,41,5,4,48,17,43,13,True,True
6425,134,42,5,4,59,17,54,13,True,True
6426,134,43,14,3,62,25,48,22,True,True
6427,134,44,7,1,93,16,86,15,True,True
6428,134,45,17,5,88,29,71,24,True,True
6429,134,46,8,4,117,35,109,31,True,True
6430,134,47,7,10,103,28,96,18,True,True
6431,134,48,15,3,124,30,109,27,True,True
6432,135,1,0,1,82,24,82,23,True,True
6433,135,2,4,1,76,27,72,26,True,True
6434,135,3,0,2,69,30,69,28,True,True
6435,135,4,3,1,56,31,53,30,True,True
6436,135,5,0,5,48,43,48,38,True,True
6437,135,6,1,2,39,48,38,46,True,True
6438,135,7,1,1,23,46,22,45,True,True
6439,135,8,2,2,21,25,19,23,True,True
6440,135,9,1,2,17,33,16,31,True,True
6441,135,10,10,3,14,19,4,16,True,True
6442,135,11,2,1,11,17,9,16,True,True
6443,135,12,5,3,15,16,10,13,True,True
6444,135,13,5,0,17,15,12,15,True,True
6445,135,14,3,1,17,14,14,13,True,True
6446,135,15,6,2,24,12,18,10,True,True
6447,135,16,13,6,32,10,19,4,True,True
6448,135,17,10,4,26,14,16,10,True,True
6449,135,18,4,3,38,22,34,19,True,True
6450,135,19,8,0,28,23,20,23,True,True
6451,135,20,6,5,30,16,24,11,True,True
6452,135,21,4,7,24,15,20,8,True,True
6453,135,22,6,4,28,12,22,8,True,True
6454,135,23,6,0,28,6,22,6,True,True
6455,135,24,3,0,21,8,18,8,True,True
6456,135,25,2,1,28,8,26,7,True,True
6457,135,26,2,0,23,9,21,9,True,True
6458,135,27,1,0,22,7,21,7,True,True
6459,135,28,3,0,31,11,28,11,True,True
6460,135,29,1,1,29,11,28,10,True,True
6461,135,30,1,0,25,14,24,14,True,True
6462,135,31,3,1,30,11,27,10,True,True
6463,135,32,6,1,29,16,23,15,True,True
6464,135,33,3,1,33,17,30,16,True,True
6465,135,34,0,2,30,14,30,12,True,True
6466,135,35,2,0,26,13,24,13,True,True
6467,135,36,0,2,28,10,28,8,True,True
6468,135,37,0,1,34,17,34,16,True,True
6469,135,38,1,1,50,16,49,15,True,True
6470,135,39,0,2,43,7,43,5,True,True
6471,135,40,3,1,45,19,42,18,True,True
6472,135,41,3,2,32,15,29,13,True,True
6473,135,42,6,1,65,20,59,19,True,True
6474,135,43,3,0,64,16,61,16,True,True
6475,135,44,3,1,76,20,73,19,True,True
6476,135,45,0,0,72,20,72,20,True,True
6477,135,46,0,0,82,18,82,18,True,True
6478,135,47,0,0,81,14,81,14,True,True
6479,135,48,2,1,103,32,101,31,True,True
6480,136,1,0,1,27,14,27,13,True,True
6481,136,2,1,1,40,19,39,18,True,True
6482,136,3,1,2,30,31,29,29,True,True
6483,136,4,3,3,28,35,25,32,True,True
6484,136,5,2,1,19,31,17,30,True,True
6485,136,6,0,4,37,32,37,28,True,True
6486,136,7,0,1,22,29,22,28,True,True
6487,136,8,0,0,13,31,13,31,True,True
6488,136,9,2,1,16,32,14,31,True,True
6489,136,10,1,1,13,22,12,21,True,True
6490,136,11,1,2,6,16,5,14,True,True
6491,136,12,0,1,8,15,8,14,True,True
6492,136,13,1,2,12,8,11,6,True,True
6493,136,14,0,0,10,7,10,7,True,True
6494,136,15,0,0,11,6,11,6,True,True
6495,136,16,0,2,13,10,13,8,True,True
6496,136,17,1,0,23,9,22,9,True,True
6497,136,18,0,1,15,6,15,5,True,True
6498,136,19,0,1,11,3,11,2,True,True
6499,136,20,0,0,16,5,16,5,True,True
6500,136,21,0,2,8,1,8,-1,True,False
6501,136,22,0,0,12,9,12,9,True,True
6502,136,23,0,0,8,5,8,5,True,True
6503,136,24,0,0,3,7,3,7,True,True
6504,136,25,0,0,14,5,14,5,True,True
6505,136,26,1,1,4,2,3,1,True,True
6506,136,27,0,0,14,8,14,8,True,True
6507,136,28,1,1,10,5,9,4,True,True
6508,136,29,1,0,10,5,9,5,True,True
6509,136,30,0,1,12,8,12,7,True,True
6510,136,31,1,1,10,9,9,8,True,True
6511,136,32,1,0,10,8,9,8,True,True
6512,136,33,1,0,7,5,6,5,True,True
6513,136,34,1,0,7,4,6,4,True,True
6514,136,35,3,0,11,2,8,2,True,True
6515,136,36,1,2,8,4,7,2,True,True
6516,136,37,2,0,10,6,8,6,True,True
6517,136,38,3,0,14,6,11,6,True,True
6518,136,39,2,1,21,10,19,9,True,True
6519,136,40,3,0,17,8,14,8,True,True
6520,136,41,2,1,27,19,25,18,True,True
6521,136,42,5,1,20,4,15,3,True,True
6522,136,43,2,1,22,15,20,14,True,True
6523,136,44,2,1,36,11,34,10,True,True
6524,136,45,2,3,38,6,36,3,True,True
6525,136,46,4,0,28,15,24,15,True,True
6526,136,47,2,0,25,14,23,14,True,True
6527,136,48,5,0,37,19,32,19,True,True
6528,137,1,2361,2557,2611,1988,250,-569,True,False
6529,137,2,1613,2414,2097,1997,484,-417,True,False
6530,137,3,1105,1894,1407,2069,302,175,True,True
6531,137,4,746,1620,1101,2159,355,539,True,True
6532,137,5,656,1196,846,2204,190,1008,True,True
6533,137,6,616,1066,633,2020,17,954,True,True
6534,137,7,343,937,489,1889,146,952,True,True
6535,137,8,340,817,384,1431,44,614,True,True
6536,137,9,380,732,345,1090,-35,358,False,True
6537,137,10,386,579,280,628,-106,49,False,True
6538,137,11,464,377,363,406,-101,29,False,True
6539,137,12,825,319,698,289,-127,-30,False,False
6540,137,13,1285,305,1219,269,-66,-36,False,False
6541,137,14,2629,379,2275,446,-354,67,False,True
6542,137,15,3319,514,2567,475,-752,-39,False,False
6543,137,16,4210,659,3488,676,-722,17,False,True
6544,137,17,4197,718,3325,517,-872,-201,False,False
6545,137,18,3715,911,2974,543,-741,-368,False,False
6546,137,19,3330,938,2891,601,-439,-337,False,False
6547,137,20,3100,1234,2667,801,-433,-433,False,False
6548,137,21,2945,1217,2486,849,-459,-368,False,False
6549,137,22,2820,1473,2590,903,-230,-570,False,False
6550,137,23,2679,1423,2343,999,-336,-424,False,False
6551,137,24,2741,1504,2340,1141,-401,-363,False,False
6552,137,25,2625,1529,2271,1194,-354,-335,False,False
6553,137,26,2563,1529,2403,1213,-160,-316,False,False
6554,137,27,2363,1359,2547,1300,184,-59,True,False
6555,137,28,2428,1344,2625,1257,197,-87,True,False
6556,137,29,2502,1291,2590,1332,88,41,True,True
6557,137,30,2607,1237,2549,1365,-58,128,False,True
6558,137,31,2543,1240,2533,1433,-10,193,False,True
6559,137,32,2277,1273,2367,1463,90,190,True,True
6560,137,33,1943,1145,2052,1430,109,285,True,True
6561,137,34,1814,1116,1806,1270,-8,154,False,True
6562,137,35,2305,1171,1879,1314,-426,143,False,True
6563,137,36,3087,1354,2635,1610,-452,256,False,True
6564,137,37,3758,1452,3271,1815,-487,363,False,True
6565,137,38,3959,1619,3723,1829,-236,210,False,True
6566,137,39,4126,1604,3996,1816,-130,212,False,True
6567,137,40,4180,1627,4119,1852,-61,225,False,True
6568,137,41,4164,1602,3986,1757,-178,155,False,True
6569,137,42,3883,1661,3993,1685,110,24,True,True
6570,137,43,3806,1703,4355,1797,549,94,True,True
6571,137,44,3666,1694,4458,2006,792,312,True,True
6572,137,45,3710,1807,4472,1911,762,104,True,True
6573,137,46,3188,1840,4405,2083,1217,243,True,True
6574,137,47,3286,1966,4006,1914,720,-52,True,False
6575,137,48,2944,1929,3679,1681,735,-248,True,False
6576,138,1,4873,1493,65,43,-4808,-1450,False,False
6577,138,2,3639,858,60,31,-3579,-827,False,False
6578,138,3,2037,495,61,35,-1976,-460,False,False
6579,138,4,1442,359,62,27,-1380,-332,False,False
6580,138,5,1041,265,51,19,-990,-246,False,False
6581,138,6,533,85,36,27,-497,-58,False,False
6582,138,7,278,49,100,63,-178,14,False,True
6583,138,8,31,10,305,156,274,146,True,True
6584,138,9,31,17,1131,523,1100,506,True,True
6585,138,10,84,21,3148,1002,3064,981,True,True
6586,138,11,108,42,4455,1092,4347,1050,True,True
6587,138,12,135,48,4662,1192,4527,1144,True,True
6588,138,13,149,57,4905,1239,4756,1182,True,True
6589,138,14,330,53,5144,1297,4814,1244,True,True
6590,138,15,2314,72,4973,1512,2659,1440,True,True
6591,138,16,3640,228,4578,1671,938,1443,True,True
6592,138,17,4706,230,4199,1827,-507,1597,False,True
6593,138,18,3544,775,4211,1843,667,1068,True,True
6594,138,19,7054,1361,3820,1853,-3234,492,False,True
6595,138,20,6425,1401,4222,1916,-2203,515,False,True
6596,138,21,6696,1903,3888,1749,-2808,-154,False,False
6597,138,22,7384,2313,4032,1666,-3352,-647,False,False
6598,138,23,7126,2288,3724,1711,-3402,-577,False,False
6599,138,24,5962,1957,4328,1732,-1634,-225,False,False
6600,138,25,6352,2183,4208,1872,-2144,-311,False,False
6601,138,26,6439,2436,4944,1832,-1495,-604,False,False
6602,138,27,6613,2438,5003,1953,-1610,-485,False,False
6603,138,28,5935,2493,5667,1916,-268,-577,False,False
6604,138,29,7291,3001,5233,1822,-2058,-1179,False,False
6605,138,30,6456,2585,5567,1830,-889,-755,False,False
6606,138,31,6659,2530,5128,1653,-1531,-877,False,False
6607,138,32,6209,2627,5138,1763,-1071,-864,False,False
6608,138,33,6420,2764,5206,1588,-1214,-1176,False,False
6609,138,34,6417,2548,4470,1566,-1947,-982,False,False
6610,138,35,7323,3067,3933,1356,-3390,-1711,False,False
6611,138,36,6593,2991,3526,1372,-3067,-1619,False,False
6612,138,37,6554,2891,3486,1180,-3068,-1711,False,False
6613,138,38,6837,3152,2699,874,-4138,-2278,False,False
6614,138,39,7011,2829,1816,597,-5195,-2232,False,False
6615,138,40,6092,2528,1283,464,-4809,-2064,False,False
6616,138,41,6114,2650,802,294,-5312,-2356,False,False
6617,138,42,6443,2797,486,189,-5957,-2608,False,False
6618,138,43,6981,3077,329,110,-6652,-2967,False,False
6619,138,44,6818,3146,236,83,-6582,-3063,False,False
6620,138,45,7112,3115,152,58,-6960,-3057,False,False
6621,138,46,6322,2820,147,55,-6175,-2765,False,False
6622,138,47,6623,2959,143,51,-6480,-2908,False,False
6623,138,48,6636,2825,90,27,-6546,-2798,False,False
6624,139,1,1,0,11,10,10,10,True,True
6625,139,2,0,0,10,12,10,12,True,True
6626,139,3,1,0,16,10,15,10,True,True
6627,139,4,0,0,13,4,13,4,True,True
6628,139,5,0,0,5,0,5,0,True,False
6629,139,6,1,0,8,6,7,6,True,True
6630,139,7,0,0,5,2,5,2,True,True
6631,139,8,0,0,2,4,2,4,True,True
6632,139,9,0,0,1,5,1,5,True,True
6633,139,10,0,0,4,2,4,2,True,True
6634,139,11,1,0,4,3,3,3,True,True
6635,139,12,0,1,3,4,3,3,True,True
6636,139,13,0,0,3,1,3,1,True,True
6637,139,14,0,0,7,1,7,1,True,True
6638,139,15,0,0,5,4,5,4,True,True
6639,139,16,0,0,9,7,9,7,True,True
6640,139,17,0,0,4,2,4,2,True,True
6641,139,18,1,0,10,5,9,5,True,True
6642,139,19,1,0,7,3,6,3,True,True
6643,139,20,1,0,6,4,5,4,True,True
6644,139,21,0,0,3,4,3,4,True,True
6645,139,22,1,0,5,1,4,1,True,True
6646,139,23,0,0,5,3,5,3,True,True
6647,139,24,0,0,7,1,7,1,True,True
6648,139,25,2,0,1,8,-1,8,False,True
6649,139,26,0,0,15,2,15,2,True,True
6650,139,27,1,1,3,5,2,4,True,True
6651,139,28,0,1,9,4,9,3,True,True
6652,139,29,0,1,6,4,6,3,True,True
6653,139,30,0,0,9,6,9,6,True,True
6654,139,31,0,1,5,7,5,6,True,True
6655,139,32,0,0,14,3,14,3,True,True
6656,139,33,2,0,11,3,9,3,True,True
6657,139,34,0,0,8,1,8,1,True,True
6658,139,35,1,0,9,5,8,5,True,True
6659,139,36,0,0,6,2,6,2,True,True
6660,139,37,0,0,8,2,8,2,True,True
6661,139,38,0,0,8,4,8,4,True,True
6662,139,39,0,0,12,5,12,5,True,True
6663,139,40,0,0,15,7,15,7,True,True
6664,139,41,0,0,14,5,14,5,True,True
6665,139,42,1,0,11,4,10,4,True,True
6666,139,43,1,0,16,5,15,5,True,True
6667,139,44,1,0,24,5,23,5,True,True
6668,139,45,0,0,13,5,13,5,True,True
6669,139,46,0,0,22,6,22,6,True,True
6670,139,47,0,0,13,3,13,3,True,True
6671,139,48,0,0,12,9,12,9,True,True
6672,140,1,1194,1158,2241,1505,1047,347,True,True
6673,140,2,788,795,1695,1520,907,725,True,True
6674,140,3,565,587,1160,1417,595,830,True,True
6675,140,4,396,523,856,1365,460,842,True,True
6676,140,5,325,489,700,1301,375,812,True,True
6677,140,6,247,378,489,1189,242,811,True,True
6678,140,7,200,317,397,986,197,669,True,True
6679,140,8,235,240,300,802,65,562,True,True
6680,140,9,273,281,324,686,51,405,True,True
6681,140,10,377,233,338,465,-39,232,False,True
6682,140,11,537,255,361,331,-176,76,False,True
6683,140,12,1025,243,1009,287,-16,44,False,True
6684,140,13,1664,297,1762,308,98,11,True,True
6685,140,14,3059,404,4010,675,951,271,True,True
6686,140,15,4617,610,4580,851,-37,241,False,True
6687,140,16,6267,1038,5070,694,-1197,-344,False,False
6688,140,17,7268,939,5402,590,-1866,-349,False,False
6689,140,18,7326,1110,5542,573,-1784,-537,False,False
6690,140,19,6726,1188,5281,722,-1445,-466,False,False
6691,140,20,6129,1392,4855,846,-1274,-546,False,False
6692,140,21,5284,1630,4539,964,-745,-666,False,False
6693,140,22,5290,1702,4735,1008,-555,-694,False,False
6694,140,23,4892,1672,4401,1156,-491,-516,False,False
6695,140,24,4824,1668,4175,1142,-649,-526,False,False
6696,140,25,4461,1627,4035,1114,-426,-513,False,False
6697,140,26,4155,1544,4027,1147,-128,-397,False,False
6698,140,27,3903,1531,4120,1120,217,-411,True,False
6699,140,28,4249,1463,4371,1183,122,-280,True,False
6700,140,29,4755,1474,4456,1231,-299,-243,False,False
6701,140,30,4927,1539,4744,1236,-183,-303,False,False
6702,140,31,5032,1638,4512,1406,-520,-232,False,False
6703,140,32,4454,1541,4056,1408,-398,-133,False,False
6704,140,33,3699,1423,3321,1360,-378,-63,False,False
6705,140,34,3452,1322,2966,1284,-486,-38,False,False
6706,140,35,4292,1487,3156,1396,-1136,-91,False,False
6707,140,36,5468,1600,4190,1498,-1278,-102,False,False
6708,140,37,5721,1636,4819,1661,-902,25,False,True
6709,140,38,5601,1714,5174,1576,-427,-138,False,False
6710,140,39,5375,1662,5175,1603,-200,-59,False,False
6711,140,40,5021,1588,4711,1418,-310,-170,False,False
6712,140,41,4431,1496,4419,1309,-12,-187,False,False
6713,140,42,3697,1336,3970,1375,273,39,True,True
6714,140,43,3648,1187,4221,1285,573,98,True,True
6715,140,44,3183,1129,4350,1401,1167,272,True,True
6716,140,45,3080,1141,4569,1549,1489,408,True,True
6717,140,46,2372,1070,4001,1498,1629,428,True,True
6718,140,47,2263,1039,3731,1495,1468,456,True,True
6719,140,48,1903,781,3069,1379,1166,598,True,True
6720,141,1,2715,2451,3853,2642,1138,191,True,True
6721,141,2,1953,2227,2949,2779,996,552,True,True
6722,141,3,1457,1876,2192,2646,735,770,True,True
6723,141,4,1113,1562,1572,2503,459,941,True,True
6724,141,5,938,1423,1279,2346,341,923,True,True
6725,141,6,800,1144,928,2149,128,1005,True,True
6726,141,7,647,901,709,1706,62,805,True,True
6727,141,8,574,901,509,1338,-65,437,False,True
6728,141,9,704,1041,487,1119,-217,78,False,True
6729,141,10,732,587,340,652,-392,65,False,True
6730,141,11,894,412,362,372,-532,-40,False,False
6731,141,12,1627,366,719,299,-908,-67,False,False
6732,141,13,2748,414,1161,239,-1587,-175,False,False
6733,141,14,4992,644,2273,413,-2719,-231,False,False
6734,141,15,7017,822,2456,506,-4561,-316,False,False
6735,141,16,8841,1054,3096,528,-5745,-526,False,False
6736,141,17,9357,1259,3529,658,-5828,-601,False,False
6737,141,18,8608,1663,3572,902,-5036,-761,False,False
6738,141,19,7142,1938,3540,1076,-3602,-862,False,False
6739,141,20,6521,2381,3588,1424,-2933,-957,False,False
6740,141,21,5725,2446,3735,1712,-1990,-734,False,False
6741,141,22,5523,2802,3940,1750,-1583,-1052,False,False
6742,141,23,5140,2753,4292,1969,-848,-784,False,False
6743,141,24,5237,2869,4596,2036,-641,-833,False,False
6744,141,25,5415,2803,5001,2179,-414,-624,False,False
6745,141,26,5098,2892,4908,2223,-190,-669,False,False
6746,141,27,5023,2807,4826,2220,-197,-587,False,False
6747,141,28,5028,2612,4645,2256,-383,-356,False,False
6748,141,29,5156,2531,5026,2267,-130,-264,False,False
6749,141,30,5388,2530,5271,2232,-117,-298,False,False
6750,141,31,5181,2523,5257,2417,76,-106,True,False
6751,141,32,4840,2473,5070,2370,230,-103,True,False
6752,141,33,4248,2318,4652,2357,404,39,True,True
6753,141,34,4117,2132,4194,2214,77,82,True,True
6754,141,35,5585,2327,4963,2340,-622,13,False,True
6755,141,36,6508,2624,6303,2660,-205,36,False,True
6756,141,37,7413,2730,7545,2915,132,185,True,True
6757,141,38,7799,2874,8460,3080,661,206,True,True
6758,141,39,7696,3056,9011,3068,1315,12,True,True
6759,141,40,7114,2829,8978,2961,1864,132,True,True
6760,141,41,6778,2747,8729,2774,1951,27,True,True
