Unnamed: 0,taxi_zone,time_stamp,time_interval,arr_weekday,arr_weekend,avg_weekday,avg_weekend,prob_pu_weekday,prob_pu_weekend,c_pu_weekday,c_pu_weekend,prob_near_arr_weekday,prob_near_arr_weekend,Unnamed: 0.1,zone,time_window,weekday_pickup,weekend_pickup,weekday_dropoff,weekend_dropoff,weekday_differentials,weekend_differentials,supply_surplus_weekday,supply_surplus_weekend,vacant_weekday,prob_no_vacant_weekday,vacant_weekend,prob_no_vacant_weekend,prob_match_weekday,prob_match_weekend,mod_prob_match_weekday,mod_prob_match_weekend
9678,202,31,15:00:00,1.574804687500003,1.948105468750001,0.55,1.4,0.7929520122076021,0.8574561302489719,31.49609375000006,19.48105468750001,1.0,1.0,9678,202,31,11,16,55,50,44,34,True,True,0.8,0.1999999999999999,0.68,0.3199999999999999,0.15859040244152034,0.27438596167967094,0.15859040244152034,0.27438596167967094
9679,202,32,15:30:00,1.5969873046875032,2.285703125000002,0.55,1.6,0.7974943121511429,0.8982974726292574,31.939746093750063,22.85703125000002,1.0,1.0,9679,202,32,7,12,61,43,54,31,True,True,0.8852459016393442,0.1147540983606557,0.7209302325581395,0.2790697674418605,0.0915157407386557,0.25068766678025795,0.0915157407386557,0.25068766678025795
9680,202,33,16:00:00,1.307617187500002,1.828212890625002,0.25,1.1,0.7295362464119033,0.8392994993201035,26.15234375000004,18.28212890625002,1.0,1.0,9680,202,33,8,16,53,50,45,34,True,True,0.8490566037735849,0.150943396226415,0.68,0.3199999999999999,0.11011867870368346,0.26857583978243305,0.11011867870368346,0.26857583978243305
9681,202,34,16:30:00,1.7232421875000004,3.345595703124997,0.6,1.9,0.8215134779792882,0.9647607832077264,34.46484375000001,33.45595703124997,1.0,1.0,9681,202,34,10,14,57,47,47,33,True,True,0.8245614035087719,0.175438596491228,0.7021276595744681,0.2978723404255319,0.14412517157531365,0.28737555244485463,0.14412517157531365,0.28737555244485463
9682,202,35,17:00:00,1.7402343749999962,2.3799316406250024,0.45,1.5,0.8245207321564619,0.9074430955737728,34.80468749999992,23.799316406250025,1.0,1.0,9682,202,35,16,16,62,49,46,33,True,True,0.7419354838709677,0.2580645161290322,0.673469387755102,0.326530612244898,0.2127795437823127,0.29630794957510953,0.2127795437823127,0.29630794957510953
9683,202,36,17:30:00,2.0653173828124967,3.3021386718749968,0.85,1.8,0.8732219529910966,0.9631956293013618,41.30634765624993,33.021386718749966,1.0,1.0,9683,202,36,13,24,86,53,73,29,True,True,0.8488372093023255,0.1511627906976744,0.5471698113207547,0.4528301886792453,0.13199866731260762,0.4361640585515601,0.13199866731260762,0.4361640585515601
9684,202,37,18:00:00,1.927734375000004,2.302885742187499,0.8,1.7,0.8545225773207304,0.9000300604003013,38.55468750000008,23.02885742187499,1.0,1.0,9684,202,37,25,10,108,57,83,47,True,True,0.7685185185185185,0.2314814814814815,0.8245614035087719,0.175438596491228,0.19780615215757652,0.15790001059654404,0.19780615215757652,0.15790001059654404
9685,202,38,18:30:00,2.446445312500003,2.1422705078125017,1.4,1.3,0.913399120926408,0.8826119901804137,48.92890625000006,21.422705078125016,1.0,1.0,9685,202,38,21,12,133,54,112,42,True,True,0.8421052631578947,0.1578947368421053,0.7777777777777778,0.2222222222222222,0.14422091383048552,0.1961359978178697,0.14422091383048552,0.1961359978178697
9686,202,39,19:00:00,1.8615454101562496,2.354472656250001,1.05,1.2,0.8445677618958566,0.9050564387709352,37.23090820312499,23.54472656250001,1.0,1.0,9686,202,39,28,15,160,57,132,42,True,True,0.825,0.175,0.7368421052631579,0.2631578947368421,0.1477993583317749,0.23817274704498295,0.1477993583317749,0.23817274704498295
9687,202,40,19:30:00,2.823339843750003,2.9494140625000025,1.5,2.0,0.9405927997571484,0.9476296172686524,56.46679687500006,29.494140625000025,1.0,1.0,9687,202,40,33,22,180,65,147,43,True,True,0.8166666666666667,0.1833333333333333,0.6615384615384615,0.3384615384615385,0.1724420132888105,0.32073617815246697,0.1724420132888105,0.32073617815246697
9688,202,41,20:00:00,2.96995849609375,3.2508105468749964,1.75,1.8,0.9486945603361112,0.9612572077476468,59.399169921875,32.50810546874996,1.0,1.0,9688,202,41,30,17,179,71,149,54,True,True,0.8324022346368715,0.1675977653631285,0.7605633802816901,0.2394366197183098,0.15899908832448792,0.23016017650295761,0.15899908832448792,0.23016017650295761
9689,202,42,20:30:00,1.9594287109375028,2.6645507812499973,1.1,1.7,0.859061085213279,0.9303693741085968,39.188574218750055,26.64550781249997,1.0,1.0,9689,202,42,22,16,183,79,161,63,True,True,0.8797814207650273,0.1202185792349727,0.7974683544303798,0.2025316455696202,0.10327510314039422,0.1884292403257917,0.10327510314039422,0.1884292403257917
9690,202,43,21:00:00,2.574580078125,2.6134375000000034,1.65,1.6,0.9238141918301233,0.9267177972714952,51.4916015625,26.13437500000004,1.0,1.0,9690,202,43,38,28,239,74,201,46,True,True,0.8410041841004184,0.1589958158995815,0.6216216216216216,0.3783783783783784,0.14688259116964295,0.35064997734597114,0.14688259116964295,0.35064997734597114
9691,202,44,21:30:00,2.8348632812500023,4.463745117187497,2.0,3.4,0.9412734456938652,0.9884808581328473,56.69726562500004,44.63745117187497,1.0,1.0,9691,202,44,40,27,230,101,190,74,True,True,0.8260869565217391,0.1739130434782608,0.7326732673267327,0.2673267326732673,0.16369972968588953,0.2642473581147215,0.16369972968588953,0.2642473581147215
9692,202,45,22:00:00,2.753701171874999,3.168691406250001,1.9,2.4,0.9363083094714816,0.9579414004713178,55.07402343749998,31.68691406250001,1.0,1.0,9692,202,45,34,21,276,89,242,68,True,True,0.8768115942028986,0.1231884057971014,0.7640449438202247,0.2359550561797753,0.11534232797837088,0.22603111696514241,0.11534232797837088,0.22603111696514241
9693,202,46,22:30:00,2.45397216796875,2.6222412109375,1.65,1.9,0.9140485062461096,0.9273601210361828,49.079443359375,26.222412109375,1.0,1.0,9693,202,46,37,21,260,94,223,73,True,True,0.8576923076923076,0.1423076923076923,0.776595744680851,0.2234042553191489,0.13007613358117712,0.2071761972527642,0.13007613358117712,0.2071761972527642
9694,202,47,23:00:00,2.514375000000004,2.6639648437500014,1.6,2.0,0.919086532676339,0.9303285629585148,50.28750000000007,26.63964843750001,1.0,1.0,9694,202,47,29,16,249,103,220,87,True,True,0.8835341365461847,0.1164658634538152,0.8446601941747572,0.1553398058252427,0.10704220661692296,0.14451705832365278,0.10704220661692296,0.14451705832365278
9695,202,48,23:30:00,2.2402734375000017,2.416552734375002,1.4,1.5,0.893570601388553,0.910771317141517,44.80546875000003,24.16552734375002,1.0,1.0,9695,202,48,28,17,287,125,259,108,True,True,0.902439024390244,0.097560975609756,0.864,0.136,0.08717761964766363,0.12386489913124633,0.08717761964766363,0.12386489913124633
9696,203,1,00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9696,203,1,0,1,14,4,14,3,True,True,1.0,0.0,0.75,0.25,0.0,0.0,0.0,0.0
9697,203,2,00:30:00,0.0,1.000000000000003,0.0,0.1,0.0,0.6321205588285588,0.0,10.000000000000032,0.0,0.0079131026907199,9697,203,2,0,0,20,5,20,5,True,True,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9698,203,3,01:00:00,1.000000000000004,0.0,0.05,0.0,0.6321205588285592,0.0,20.00000000000008,0.0,0.0050960888564678,0.0,9698,203,3,1,0,15,4,14,4,True,True,0.9333333333333332,0.0666666666666666,1.0,0.0,0.00021475616905269437,0.0,0.04214137058857057,0.0
9699,203,4,01:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9699,203,4,0,0,14,2,14,2,True,True,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9700,203,5,02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9700,203,5,0,0,10,3,10,3,True,True,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9701,203,6,02:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9701,203,6,0,0,3,2,3,2,True,True,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9702,203,7,03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9702,203,7,1,0,3,3,2,3,True,True,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0
9703,203,8,03:30:00,1.000000000000004,0.0,0.05,0.0,0.6321205588285592,0.0,20.00000000000008,0.0,0.0717474540415497,0.0,9703,203,8,1,0,1,3,0,3,False,True,0.0,1.0,1.0,0.0,0.04535304074327076,0.0,0.6321205588285592,0.0
9704,203,9,04:00:00,1.000000000000004,0.0,0.05,0.0,0.6321205588285592,0.0,20.00000000000008,0.0,0.1339424400676255,0.0,9704,203,9,0,0,3,2,3,2,True,True,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9705,203,10,04:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9705,203,10,0,0,0,5,0,5,False,True,,1.0,1.0,0.0,0.0,0.0,0.0,0.0
9706,203,11,05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9706,203,11,0,0,2,5,2,5,True,True,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9707,203,12,05:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9707,203,12,0,0,6,3,6,3,True,True,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9708,203,13,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9708,203,13,1,0,6,3,5,3,True,True,0.8333333333333334,0.1666666666666666,1.0,0.0,0.0,0.0,0.0,0.0
9709,203,14,06:30:00,1.000000000000003,0.0,0.1,0.0,0.6321205588285588,0.0,20.000000000000064,0.0,0.0071324398565979,0.0,9709,203,14,1,0,4,1,3,1,True,True,0.75,0.25,1.0,0.0,0.0011271404669909377,0.0,0.1580301397071397,0.0
9710,203,15,07:00:00,1.2517382812500002,0.0,0.3,0.0,0.7139927964523696,0.0,25.03476562500001,0.0,0.0078963034025121,0.0,9710,203,15,6,0,6,5,0,5,False,True,0.0,1.0,1.0,0.0,0.005637903747995976,0.0,0.7139927964523696,0.0
9711,203,16,07:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9711,203,16,0,0,9,6,9,6,True,True,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9712,203,17,08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9712,203,17,0,0,4,3,4,3,True,True,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9713,203,18,08:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9713,203,18,0,0,17,8,17,8,True,True,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9714,203,19,09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9714,203,19,1,0,15,10,14,10,True,True,0.9333333333333332,0.0666666666666666,1.0,0.0,0.0,0.0,0.0,0.0
9715,203,20,09:30:00,1.000000000000004,0.0,0.05,0.0,0.6321205588285592,0.0,20.00000000000008,0.0,0.012216095838478,0.0,9715,203,20,0,0,8,4,8,4,True,True,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9716,203,21,10:00:00,1.000000000000004,0.0,0.05,0.0,0.6321205588285592,0.0,20.00000000000008,0.0,0.0101607283667959,0.0,9716,203,21,2,0,11,5,9,5,True,True,0.8181818181818182,0.1818181818181817,1.0,0.0,0.0011677827806044025,0.0,0.11493101069610161,0.0
9717,203,22,10:30:00,1.000000000000004,1.000000000000003,0.05,0.1,0.6321205588285592,0.6321205588285588,20.00000000000008,10.000000000000032,0.0120900084674888,0.0165001437279442,9717,203,22,0,1,11,3,11,2,True,True,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0034766933580198753,0.0,0.2107068529428529
9718,203,23,11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9718,203,23,0,0,8,4,8,4,True,True,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9719,203,24,11:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9719,203,24,0,0,7,6,7,6,True,True,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9720,203,25,12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9720,203,25,1,0,11,2,10,2,True,True,0.9090909090909092,0.0909090909090909,1.0,0.0,0.0,0.0,0.0,0.0
9721,203,26,12:30:00,1.000000000000004,0.0,0.05,0.0,0.6321205588285592,0.0,20.00000000000008,0.0,0.0079017257869005,0.0,9721,203,26,0,0,10,3,10,3,True,True,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9722,203,27,13:00:00,1.937578125000008,0.0,0.1,0.0,0.8559475954322792,0.0,38.75156250000015,0.0,0.011641885072757,0.0,9722,203,27,3,1,15,4,12,3,True,True,0.8,0.1999999999999999,0.75,0.25,0.0019929687068650586,0.0,0.17118951908645574,0.0
9723,203,28,13:30:00,1.000000000000004,1.000000000000003,0.05,0.1,0.6321205588285592,0.6321205588285588,20.00000000000008,10.000000000000032,0.0049411245284243,0.0049595689335447,9723,203,28,0,0,7,4,7,4,True,True,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9724,203,29,14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9724,203,29,0,0,13,5,13,5,True,True,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9725,203,30,14:30:00,1.000000000000004,0.0,0.05,0.0,0.6321205588285592,0.0,20.00000000000008,0.0,0.0047600045729048,0.0,9725,203,30,2,1,15,4,13,3,True,True,0.8666666666666667,0.1333333333333333,0.75,0.25,0.0004011862334201439,0.0,0.08428274117714121,0.0
9726,203,31,15:00:00,1.000000000000003,1.000000000000003,0.1,0.1,0.6321205588285588,0.6321205588285588,20.000000000000064,10.000000000000032,0.004389980453062,0.0042110242430007,9726,203,31,1,0,14,6,13,6,True,True,0.9285714285714286,0.0714285714285714,1.0,0.0,0.0001982140640882857,0.0,0.04515146848775418,0.0
9727,203,32,15:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9727,203,32,1,0,9,6,8,6,True,True,0.8888888888888888,0.1111111111111111,1.0,0.0,0.0,0.0,0.0,0.0
9728,203,33,16:00:00,1.000000000000004,0.0,0.05,0.0,0.6321205588285592,0.0,20.00000000000008,0.0,0.0040602812261159,0.0,9728,203,33,0,0,12,2,12,2,True,True,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9729,203,34,16:30:00,1.000000000000004,0.0,0.05,0.0,0.6321205588285592,0.0,20.00000000000008,0.0,0.0043418361523326,0.0,9729,203,34,1,0,12,4,11,4,True,True,0.9166666666666666,0.0833333333333333,1.0,0.0,0.00022871365791287692,0.0,0.05267671323571325,0.0
9730,203,35,17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9730,203,35,0,0,7,4,7,4,True,True,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9731,203,36,17:30:00,1.000000000000004,0.0,0.05,0.0,0.6321205588285592,0.0,20.00000000000008,0.0,0.0042488553144316,0.0,9731,203,36,1,0,8,5,7,5,True,True,0.875,0.125,1.0,0.0,0.00033572359946752457,0.0,0.0790150698535699,0.0
9732,203,37,18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9732,203,37,0,0,11,2,11,2,True,True,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9733,203,38,18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9733,203,38,0,0,11,5,11,5,True,True,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9734,203,39,19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9734,203,39,0,0,10,4,10,4,True,True,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9735,203,40,19:30:00,1.000000000000004,0.0,0.05,0.0,0.6321205588285592,0.0,20.00000000000008,0.0,0.0046584665069792,0.0,9735,203,40,1,0,9,5,8,5,True,True,0.8888888888888888,0.1111111111111111,1.0,0.0,0.0003271902724084242,0.0,0.07023561764761768,0.0
9736,203,41,20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9736,203,41,0,0,10,7,10,7,True,True,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9737,203,42,20:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9737,203,42,0,0,14,3,14,3,True,True,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9738,203,43,21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9738,203,43,0,0,14,5,14,5,True,True,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9739,203,44,21:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9739,203,44,0,0,13,2,13,2,True,True,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9740,203,45,22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9740,203,45,0,0,12,2,12,2,True,True,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9741,203,46,22:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9741,203,46,0,0,12,4,12,4,True,True,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9742,203,47,23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9742,203,47,0,0,10,4,10,4,True,True,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9743,203,48,23:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9743,203,48,0,0,19,6,19,6,True,True,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9744,204,1,00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9744,204,1,0,0,0,1,0,1,False,True,,1.0,1.0,0.0,0.0,0.0,0.0,0.0
9745,204,2,00:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9745,204,2,0,0,0,2,0,2,False,True,,1.0,1.0,0.0,0.0,0.0,0.0,0.0
9746,204,3,01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9746,204,3,0,0,3,2,3,2,True,True,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9747,204,4,01:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9747,204,4,0,0,1,1,1,1,True,True,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9748,204,5,02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9748,204,5,0,0,1,0,1,0,True,False,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9749,204,6,02:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9749,204,6,0,0,0,0,0,0,False,False,,1.0,0.0,1.0,0.0,0.0,0.0,0.0
9750,204,7,03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9750,204,7,0,0,1,1,1,1,True,True,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9751,204,8,03:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9751,204,8,0,0,0,0,0,0,False,False,,1.0,0.0,1.0,0.0,0.0,0.0,0.0
9752,204,9,04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9752,204,9,0,0,1,0,1,0,True,False,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9753,204,10,04:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9753,204,10,0,0,0,1,0,1,False,True,,1.0,1.0,0.0,0.0,0.0,0.0,0.0
9754,204,11,05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9754,204,11,0,0,0,1,0,1,False,True,,1.0,1.0,0.0,0.0,0.0,0.0,0.0
9755,204,12,05:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9755,204,12,0,0,0,0,0,0,False,False,,1.0,0.0,1.0,0.0,0.0,0.0,0.0
9756,204,13,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9756,204,13,0,0,0,0,0,0,False,False,,1.0,0.0,1.0,0.0,0.0,0.0,0.0
9757,204,14,06:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9757,204,14,0,0,0,0,0,0,False,False,,1.0,0.0,1.0,0.0,0.0,0.0,0.0
9758,204,15,07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9758,204,15,0,0,0,0,0,0,False,False,,1.0,0.0,1.0,0.0,0.0,0.0,0.0
9759,204,16,07:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9759,204,16,0,0,1,0,1,0,True,False,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9760,204,17,08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9760,204,17,1,0,2,0,1,0,True,False,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0
9761,204,18,08:30:00,1.000000000000004,0.0,0.05,0.0,0.6321205588285592,0.0,20.00000000000008,0.0,0.5,1.0,9761,204,18,0,0,0,0,0,0,False,False,,1.0,0.0,1.0,0.3160602794142796,0.0,0.6321205588285592,0.0
9762,204,19,09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9762,204,19,0,0,0,0,0,0,False,False,,1.0,0.0,1.0,0.0,0.0,0.0,0.0
9763,204,20,09:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9763,204,20,0,0,0,0,0,0,False,False,,1.0,0.0,1.0,0.0,0.0,0.0,0.0
9764,204,21,10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9764,204,21,0,0,0,0,0,0,False,False,,1.0,0.0,1.0,0.0,0.0,0.0,0.0
9765,204,22,10:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9765,204,22,0,0,0,0,0,0,False,False,,1.0,0.0,1.0,0.0,0.0,0.0,0.0
9766,204,23,11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9766,204,23,0,0,0,0,0,0,False,False,,1.0,0.0,1.0,0.0,0.0,0.0,0.0
9767,204,24,11:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9767,204,24,0,0,0,0,0,0,False,False,,1.0,0.0,1.0,0.0,0.0,0.0,0.0
9768,204,25,12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9768,204,25,0,0,0,1,0,1,False,True,,1.0,1.0,0.0,0.0,0.0,0.0,0.0
9769,204,26,12:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9769,204,26,0,0,1,0,1,0,True,False,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9770,204,27,13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9770,204,27,0,0,0,0,0,0,False,False,,1.0,0.0,1.0,0.0,0.0,0.0,0.0
9771,204,28,13:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9771,204,28,0,0,0,0,0,0,False,False,,1.0,0.0,1.0,0.0,0.0,0.0,0.0
9772,204,29,14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9772,204,29,0,0,0,0,0,0,False,False,,1.0,0.0,1.0,0.0,0.0,0.0,0.0
9773,204,30,14:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9773,204,30,0,0,0,0,0,0,False,False,,1.0,0.0,1.0,0.0,0.0,0.0,0.0
9774,204,31,15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9774,204,31,0,0,0,0,0,0,False,False,,1.0,0.0,1.0,0.0,0.0,0.0,0.0
9775,204,32,15:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9775,204,32,0,0,0,0,0,0,False,False,,1.0,0.0,1.0,0.0,0.0,0.0,0.0
9776,204,33,16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9776,204,33,0,0,0,0,0,0,False,False,,1.0,0.0,1.0,0.0,0.0,0.0,0.0
9777,204,34,16:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9777,204,34,0,0,0,1,0,1,False,True,,1.0,1.0,0.0,0.0,0.0,0.0,0.0
9778,204,35,17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9778,204,35,0,0,0,0,0,0,False,False,,1.0,0.0,1.0,0.0,0.0,0.0,0.0
9779,204,36,17:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9779,204,36,0,0,0,0,0,0,False,False,,1.0,0.0,1.0,0.0,0.0,0.0,0.0
9780,204,37,18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9780,204,37,0,0,0,0,0,0,False,False,,1.0,0.0,1.0,0.0,0.0,0.0,0.0
9781,204,38,18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9781,204,38,0,0,0,0,0,0,False,False,,1.0,0.0,1.0,0.0,0.0,0.0,0.0
9782,204,39,19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9782,204,39,0,0,0,0,0,0,False,False,,1.0,0.0,1.0,0.0,0.0,0.0,0.0
9783,204,40,19:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9783,204,40,0,0,0,0,0,0,False,False,,1.0,0.0,1.0,0.0,0.0,0.0,0.0
9784,204,41,20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9784,204,41,0,0,0,0,0,0,False,False,,1.0,0.0,1.0,0.0,0.0,0.0,0.0
9785,204,42,20:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9785,204,42,0,0,2,0,2,0,True,False,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9786,204,43,21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9786,204,43,0,0,2,1,2,1,True,True,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9787,204,44,21:30:00,1.000000000000004,0.0,0.05,0.0,0.6321205588285592,0.0,20.00000000000008,0.0,1.0,1.0,9787,204,44,1,0,0,0,-1,0,False,False,-inf,1.0,0.0,1.0,0.6321205588285592,0.0,0.6321205588285592,0.0
