taxi_zone,time_stamp,time_interval,arr_weekday,arr_weekend,avg_weekday,avg_weekend,prob_pu_weekday,prob_pu_weekend,prob_near_arr_weekday,prob_near_arr_weekend
145,30,14:30:00,9.398071899414068,13.462434082031248,8.9,12.7,0.9999171162802588,0.9999985765600018,0.2418005471123309,0.27351464196684444
145,31,15:00:00,8.64133056640625,15.0,8.2,15.0,0.9998233483010158,0.9999996940976796,0.23992409260295128,0.30464803575836064
145,32,15:30:00,9.244740295410155,13.2,8.65,13.2,0.9999033814972672,0.9999981493988024,0.2639541943056525,0.299377622764125
145,33,16:00:00,10.74485778808594,17.1,10.25,17.1,0.9999784440308292,0.9999999625402944,0.29085390518315113,0.3598279713275385
145,34,16:30:00,11.202672729492187,16.1,10.7,16.1,0.9999863623025642,0.9999998981739632,0.31998740979647733,0.33093135280866554
145,35,17:00:00,14.141400146484376,16.7,13.4,16.7,0.9999992781151126,0.999999944116686,0.30164758278739195,0.3160637761680059
145,36,17:30:00,16.05,20.565632629394536,16.05,19.5,0.9999998929532306,0.9999999988292632,0.3101772238912877,0.34699260654785036
145,37,18:00:00,16.85,21.763800964355468,16.85,19.3,0.999999951900786,0.9999999996467344,0.31602254353455494,0.402461696424296
145,38,18:30:00,15.21399841308594,16.2,14.75,16.2,0.9999997530298635,0.9999999078639916,0.30959606984550625,0.29864828247600117
145,39,19:00:00,17.3,22.606285400390615,17.3,20.4,0.9999999693305872,0.99999999984787,0.3331477831771202,0.3965020509146859
145,40,19:30:00,18.05,19.4,18.05,19.4,0.9999999855127952,0.9999999962443332,0.37850477708301206,0.3756418552653714
145,41,20:00:00,16.572296752929685,19.4,15.7,19.4,0.999999936504497,0.9999999962443332,0.3622598137613508,0.3635697180873693
145,42,20:30:00,14.8,19.711936340332034,14.8,18.9,0.999999626370062,0.9999999972507464,0.37953640755795404,0.38861975339483723
145,43,21:00:00,21.036958312988283,20.7,20.05,20.7,0.9999999992692564,0.9999999989764614,0.4395093753637724,0.39061228943515963
145,44,21:30:00,20.825039062500004,19.572685546875,19.2,18.4,0.9999999990967656,0.999999996839974,0.4235158933497377,0.3517277374747997
145,45,22:00:00,19.65,22.33406860351563,19.65,20.9,0.9999999970750838,0.9999999998002728,0.3987020490817752,0.38054342429770904
145,46,22:30:00,20.877528381347656,25.25146850585937,19.45,24.7,0.999999999142953,0.9999999999892,0.3864760928082636,0.41221919464544754
145,47,23:00:00,23.51099685668946,24.783148193359377,21.35,23.5,0.9999999999384392,0.9999999999827488,0.36241103034292715,0.3911380178571168
145,48,23:30:00,22.09858749389649,27.689402465820308,20.55,27.4,0.9999999997472416,0.9999999999990568,0.3801821161061215,0.40497055706713736
146,1,00:00:00,14.9013134765625,14.550378417968751,13.6,14.0,0.9999996623694128,0.999999520431175,0.14854451022302706,0.10531899640701582
146,2,00:30:00,14.1,14.702772216796872,14.1,14.2,0.9999992476017008,0.9999995882181908,0.1367553433479087,0.09679564428035037
146,3,01:00:00,13.86026611328125,16.9,13.0,16.9,0.9999990437688012,0.9999999542466124,0.14525335009870585,0.10239609075279633
146,4,01:30:00,10.094923706054688,17.293867492675787,9.1,17.1,0.999958711382696,0.9999999691419288,0.1288824538446369,0.10887678170106849
146,5,02:00:00,7.143284912109374,17.2,6.35,17.2,0.9992098477520204,0.9999999661050568,0.1084273098037401,0.10738780574770064
146,6,02:30:00,6.214892578125001,13.1,5.7,13.1,0.9980005688784844,0.9999979547693756,0.11596198836565579,0.0896417778727634
146,7,03:00:00,7.148510742187503,14.486041259765628,6.0,13.8,0.9992139661829214,0.9999994885629148,0.14023962673843213,0.10909064684536994
146,8,03:30:00,5.711579589843749,12.4,5.05,12.4,0.9966925559884514,0.9999958814112924,0.1279178157938053,0.10467743127632455
146,9,04:00:00,7.153828125000002,15.990189208984376,6.4,15.4,0.9992181347329204,0.9999998863553324,0.14795184752263457,0.11638668543690704
146,10,04:30:00,8.364538574218752,16.0,7.7,16.0,0.9997670154869532,0.9999998874648252,0.17995646241093352,0.14039748149049036
146,11,05:00:00,7.980560302734375,14.16357421875,7.5,13.2,0.999657952281458,0.9999992939460732,0.15152633793972112,0.1547402386164816
146,12,05:30:00,6.95,8.3810205078125,6.95,7.9,0.999041364846306,0.9997708240497688,0.11770717538825852,0.1048765428998904
146,13,06:00:00,7.722994995117187,11.34158203125,7.15,10.7,0.9995574667677104,0.9999881310170008,0.1148775246497266,0.15542155608610153
146,14,06:30:00,8.189523925781248,8.380462646484375,7.8,7.5,0.9997224540147188,0.9997706961657014,0.09362649835311077,0.1241948664403293
146,15,07:00:00,8.1094482421875,10.402492675781252,7.8,9.9,0.9996993152674196,0.9999696432808384,0.09288800055193701,0.13896187680675853
146,16,07:30:00,8.832355957031252,10.782059326171876,8.4,9.4,0.9998540659801198,0.9999792312130592,0.08319165947811075,0.13673803286968042
146,17,08:00:00,8.978042602539062,9.289984130859374,8.75,8.6,0.9998738504692344,0.9999076554743032,0.07633705839737936,0.11905905261483467
146,18,08:30:00,10.7922216796875,11.4,10.4,11.4,0.9999794412040058,0.9999888045151574,0.09983026742527912,0.13606871536565765
146,19,09:00:00,8.749194946289062,11.3,8.3,11.3,0.9998414110536424,0.9999876270757382,0.09632473852891851,0.11780695631830074
146,20,09:30:00,9.827329101562505,11.2,8.8,11.2,0.9999460433224814,0.9999863258039344,0.1411856567908333,0.11397317538107225
146,21,10:00:00,9.058694458007814,12.388343505859376,8.5,11.8,0.9998836251903476,0.9999958331220928,0.1442281261742727,0.12296331834944732
146,22,10:30:00,11.614956665039063,14.605528564453124,10.25,14.2,0.9999909699862248,0.9999995461633768,0.1836950038265479,0.13848239722131242
146,23,11:00:00,12.891616821289062,12.4,11.95,12.4,0.9999974809200476,0.9999958814112924,0.2164426814614957,0.13603122453117272
146,24,11:30:00,10.8897705078125,11.699646606445311,10.0,11.1,0.9999813519785844,0.9999917032493392,0.19168384055094861,0.13708736098251195
146,25,12:00:00,10.626007080078129,10.9,9.55,10.9,0.9999757236293048,0.9999815417660042,0.18248085728552474,0.13865107479745586
146,26,12:30:00,7.667227783203124,10.709447631835936,7.3,10.3,0.999532086815848,0.999977667055366,0.1559436404506188,0.1473222017311843
146,27,13:00:00,7.5,11.297307128906247,7.5,10.9,0.9994469156298522,0.9999875937121464,0.15145445641364938,0.15021276819159043
146,28,13:30:00,8.93447265625,9.05922546386719,8.0,8.7,0.9998682326454992,0.9998836869696494,0.18667775923534313,0.13082128310517618
146,29,14:00:00,8.659126281738281,10.334238281250002,8.25,9.6,0.9998264641378626,0.9999674989538934,0.17212650808694357,0.1459229636829737
146,30,14:30:00,10.564584045410156,10.5615576171875,10.05,9.8,0.9999741857539362,0.9999741075106342,0.2077989456644286,0.1504063478922336
146,31,15:00:00,7.072842407226563,9.054440307617188,6.85,8.5,0.9991521801681836,0.999883129059847,0.14899513033799247,0.1291398163925915
146,32,15:30:00,6.884591674804688,9.003597412109375,6.15,8.6,0.998976566036077,0.9998770333542476,0.15465491180014487,0.1405122930200407
146,33,16:00:00,7.515966796875,8.2,7.2,8.2,0.9994556764881004,0.999725346430028,0.16422312263263023,0.12669432594285857
146,34,16:30:00,8.55630859375,8.47760009765625,7.6,7.5,0.9998076720545452,0.9997919225304106,0.18273256820196537,0.12494515078265889
146,35,17:00:00,13.2,11.827987060546874,13.2,11.4,0.9999981493988024,0.9999927025607612,0.2270389523560256,0.15804906561897478
146,36,17:30:00,16.4,12.1,16.4,12.1,0.9999999245654164,0.9999944404867585,0.24725481039520772,0.14461883653007132
146,37,18:00:00,17.85,9.5,17.85,9.5,0.999999982305288,0.9999251481701124,0.2607019957736782,0.12670602771682146
146,38,18:30:00,14.4,12.8690869140625,14.4,11.8,0.9999994426096308,0.9999974235212428,0.22173821163017374,0.17739598189625927
146,39,19:00:00,14.9,10.991085815429688,14.9,10.1,0.9999996619256516,0.9999831487516092,0.223291536417173,0.13892667108689136
146,40,19:30:00,12.95,11.0,12.95,11.0,0.9999976237810262,0.9999832982992096,0.20464267534660033,0.14936532541288688
146,41,20:00:00,10.5419091796875,12.406600341796874,10.3,10.9,0.9999735937327378,0.9999959085058704,0.17417304945823192,0.15970935292770605
146,42,20:30:00,8.09585632324219,10.230364990234376,7.35,9.8,0.9996952004843545,0.9999639413936936,0.14993023931705046,0.14009796132689184
146,43,21:00:00,9.501467285156249,10.9,8.6,10.9,0.9999252579185554,0.9999815417660042,0.14660637358292897,0.13907974307330145
146,44,21:30:00,8.847905273437501,12.574576416015626,8.1,12.1,0.9998563176034015,0.9999965411569935,0.1274982063813344,0.15102299452041154
146,45,22:00:00,10.07601593017578,11.504677734375,9.65,11.2,0.9999579232796144,0.9999899171816318,0.13813902553995802,0.12557758032480507
146,46,22:30:00,12.3,11.0281005859375,12.3,10.4,0.9999954482555368,0.9999837610939336,0.14875319802419024,0.11426836014918229
146,47,23:00:00,14.165032958984376,10.284975585937502,13.0,9.8,0.9999992949752716,0.9999658577721332,0.142139012510869,0.09949413371693931
146,48,23:30:00,12.418959045410157,13.895098876953124,11.45,13.0,0.9999959587602548,0.999999076503546,0.13240078056660834,0.12156857695150831
147,1,00:00:00,0.0,1.0,0.0,1.0,0.0,0.6321205588285577,0.0,0.19387330076867734
147,2,00:30:00,1.0,0.0,1.0,0.0,0.6321205588285577,0.0,0.1357644258506769,0.0
147,3,01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,4,01:30:00,0.0,1.0,0.0,1.0,0.0,0.6321205588285577,0.0,0.14101348854609674
147,5,02:00:00,0.0,1.0,0.0,1.0,0.0,0.6321205588285577,0.0,0.1618927539554241
147,6,02:30:00,1.0,1.5546875000000018,1.0,1.0,0.6321205588285577,0.7887446103638981,0.19215715710348807,0.17803258339219918
147,7,03:00:00,1.0,1.0,1.0,1.0,0.6321205588285577,0.6321205588285577,0.1499342573422395,0.2111732073993111
147,8,03:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,9,04:00:00,1.0,1.0,1.0,1.0,0.6321205588285577,0.6321205588285577,0.17531558439436046,0.10079218270004875
147,10,04:30:00,0.0,1.5546875000000018,0.0,1.0,0.0,0.7887446103638981,0.0,0.15668415608098404
147,11,05:00:00,1.0,1.0,1.0,1.0,0.6321205588285577,0.6321205588285577,0.1753424657534246,0.2043255754733296
147,12,05:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,13,06:00:00,1.0,1.0,1.0,1.0,0.6321205588285577,0.6321205588285577,0.12249153850090082,0.10504487231764988
147,14,06:30:00,1.0,0.0,1.0,0.0,0.6321205588285577,0.0,0.11485639714843447,0.0
147,15,07:00:00,0.0,3.0,0.0,3.0,0.0,0.950212931632136,0.0,0.3896215078174789
147,16,07:30:00,0.0,1.9375000000000024,0.0,1.0,0.0,0.855936340898547,0.0,0.27532611712461846
147,17,08:00:00,1.0,0.0,1.0,0.0,0.6321205588285577,0.0,0.13219146074145988,0.0
147,18,08:30:00,0.0,1.0,0.0,1.0,0.0,0.6321205588285577,0.0,0.16923541855545488
147,19,09:00:00,1.0,0.0,1.0,0.0,0.6321205588285577,0.0,0.12687612013291086,0.0
147,20,09:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,21,10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,22,10:30:00,1.0,0.0,1.0,0.0,0.6321205588285577,0.0,0.12964789960079112,0.0
147,23,11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,24,11:30:00,0.0,1.0,0.0,1.0,0.0,0.6321205588285577,0.0,0.16825759185703368
147,25,12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,26,12:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,27,13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,28,13:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,29,14:00:00,0.0,1.0,0.0,1.0,0.0,0.6321205588285577,0.0,0.1761958605771594
147,30,14:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,31,15:00:00,0.0,1.9375000000000024,0.0,1.0,0.0,0.855936340898547,0.0,0.43661971830985946
147,32,15:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,33,16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,34,16:30:00,0.0,1.0,0.0,1.0,0.0,0.6321205588285577,0.0,0.19360937795424457
147,35,17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,36,17:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,37,18:00:00,0.0,2.0,0.0,2.0,0.0,0.8646647167633873,0.0,0.23752707408513504
147,38,18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,39,19:00:00,0.0,3.0,0.0,3.0,0.0,0.950212931632136,0.0,0.6159192675265655
147,40,19:30:00,0.0,1.0,0.0,1.0,0.0,0.6321205588285577,0.0,0.16956449743334986
147,41,20:00:00,0.0,1.0,0.0,1.0,0.0,0.6321205588285577,0.0,0.16607662508572596
147,42,20:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,43,21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,44,21:30:00,1.0,0.0,1.0,0.0,0.6321205588285577,0.0,0.14237050156486508,0.0
147,45,22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,46,22:30:00,0.0,1.0,0.0,1.0,0.0,0.6321205588285577,0.0,0.17357226640630827
147,47,23:00:00,0.0,1.0,0.0,1.0,0.0,0.6321205588285577,0.0,0.14109663362584934
147,48,23:30:00,1.0,1.0,1.0,1.0,0.6321205588285577,0.6321205588285577,0.11488355325256576,0.15958778350841812
148,1,00:00:00,331.7,439.9008533477784,331.7,438.2,1.0,1.0,0.27550794843614124,0.26884672910213125
148,2,00:30:00,271.3,599.6728848838807,271.3,595.4,1.0,1.0,0.2781612887781141,0.2863408727548681
148,3,01:00:00,234.6,683.3755693721771,234.6,679.3,1.0,1.0,0.2845431387548419,0.3011333533242072
148,4,01:30:00,186.95,698.6260695266724,186.95,694.6,1.0,1.0,0.2887517189242103,0.30555379058593424
148,5,02:00:00,171.8,736.9376071929933,171.8,734.0,1.0,1.0,0.30189221191872057,0.30284227682492487
148,6,02:30:00,135.85,696.1255015182496,135.85,692.9,1.0,1.0,0.30302240859557045,0.29909814584706645
148,7,03:00:00,125.95,709.6345586299896,125.95,706.3,1.0,1.0,0.32335720015228925,0.3159496411787176
148,8,03:30:00,98.35,612.5740551948545,98.35,609.4,1.0,1.0,0.3271179146343377,0.33605420113149104
148,9,04:00:00,90.25,535.3397753906249,90.25,532.8,1.0,1.0,0.3074904712249995,0.33019099173948346
148,10,04:30:00,64.5157470703125,334.0269142913818,63.75,332.4,1.0,1.0,0.2976030927555676,0.33703065383816455
148,11,05:00:00,41.659379882812495,182.6057633972168,40.8,180.6,1.0,1.0,0.2555549354839952,0.3217316088205008
148,12,05:30:00,34.09640579223631,97.77692871093753,33.15,96.0,0.9999999999999984,1.0,0.2155002838908717,0.29671250581963643
148,13,06:00:00,41.85318984985352,64.86285827636719,40.75,63.6,1.0,1.0,0.19331520848659606,0.2778673618304672
148,14,06:30:00,48.41162506103515,48.59313766479492,47.3,47.7,1.0,1.0,0.1640622205914398,0.2507697504030285
148,15,07:00:00,64.31997924804688,49.74026107788086,62.8,47.5,1.0,1.0,0.15946653833886573,0.2400492116466967
148,16,07:30:00,63.90614074707032,39.05256805419923,62.6,38.5,1.0,1.0,0.14552683609309486,0.192057058034454
148,17,08:00:00,69.8923492050171,46.10179901123048,68.35,44.5,1.0,1.0,0.15092724401128385,0.18766163741316982
148,18,08:30:00,71.51407478332519,52.70643676757812,69.85,51.8,1.0,1.0,0.16739340412105355,0.18425860143415398
148,19,09:00:00,72.02484817504882,60.32901763916017,70.45,58.5,1.0,1.0,0.16476518745911442,0.18313265213377664
148,20,09:30:00,77.69075469970706,69.46972068786619,76.15,68.1,1.0,1.0,0.15736397739374794,0.17388700076943764
148,21,10:00:00,81.3101490020752,86.58564010620117,79.3,85.1,1.0,1.0,0.15678759171759402,0.18495391490059468
148,22,10:30:00,68.73856323242188,80.44155738830568,67.6,78.9,1.0,1.0,0.1472970949539169,0.15609528773238351
148,23,11:00:00,67.52889884948732,102.9116567993164,66.15,100.9,1.0,1.0,0.15326846009830244,0.17689272681473883
148,24,11:30:00,61.96439819335938,99.5231217956543,59.5,96.7,1.0,1.0,0.15003520337638562,0.16690136392449123
148,25,12:00:00,63.79105224609376,112.82030876159668,62.0,109.9,1.0,1.0,0.14890366473279035,0.1729428895015893
148,26,12:30:00,60.98446197509766,114.7545036315918,59.0,110.6,1.0,1.0,0.15250105290994437,0.17517998865828807
148,27,13:00:00,64.7728443145752,114.48380752563476,63.75,111.7,1.0,1.0,0.1536789155388847,0.170661540117364
148,28,13:30:00,66.68524597167968,122.86685539245606,65.2,119.9,1.0,1.0,0.16204405115475914,0.17872148716931002
148,29,14:00:00,67.88858734130861,125.01483947753908,66.45,122.4,1.0,1.0,0.1491503500688329,0.17289683158592728
148,30,14:30:00,67.21085586547852,133.07365570068362,65.05,128.5,1.0,1.0,0.1498090474170815,0.18668184811518693
148,31,15:00:00,72.63519889831542,132.00528831481935,70.7,129.5,1.0,1.0,0.160721269290374,0.19034275458642422
148,32,15:30:00,61.17272827148437,126.75262695312504,59.8,122.9,1.0,1.0,0.15087140559428402,0.19415633345007893
148,33,16:00:00,56.85787246704101,120.60292144775391,56.15,118.2,1.0,1.0,0.15284909907734778,0.1930271748167277
148,34,16:30:00,53.79256423950195,107.76644470214843,52.3,103.9,1.0,1.0,0.16046803808906657,0.20046053238607403
148,35,17:00:00,64.73557312011718,125.28468261718749,62.8,121.6,1.0,1.0,0.1608102337030398,0.20423388424023226
148,36,17:30:00,74.34006271362306,125.68314605712892,71.95,122.6,1.0,1.0,0.15578892547976508,0.18670916725464248
148,37,18:00:00,96.93112007141116,144.97376953125004,94.9,140.8,1.0,1.0,0.16163393293183992,0.1894480455419385
148,38,18:30:00,106.30975341796872,139.88683723449708,104.0,131.9,1.0,1.0,0.15743984466427768,0.18020674969977568
148,39,19:00:00,131.51407165527343,156.0512735748291,128.5,152.2,1.0,1.0,0.16938245854590978,0.1805556286122639
148,40,19:30:00,146.66972026824948,164.97445106506353,137.75,157.8,1.0,1.0,0.1737468307398838,0.1888013542766052
148,41,20:00:00,169.820597076416,175.5021926879883,164.5,164.4,1.0,1.0,0.18324320099483613,0.19704768326207164
148,42,20:30:00,190.82688285827635,170.9095085144043,185.05,165.5,1.0,1.0,0.20092010834875185,0.193897378661712
148,43,21:00:00,244.1062957763672,198.34725379943848,238.2,188.1,1.0,1.0,0.2200976868854334,0.1956085568290886
148,44,21:30:00,262.0860199737549,212.62520923614508,258.85,198.5,1.0,1.0,0.22572258238488327,0.20357162332852113
148,45,22:00:00,288.0,246.8573901367188,288.0,226.4,1.0,1.0,0.22374797749090675,0.2124679675685124
148,46,22:30:00,294.68791007995617,268.8572133255004,292.45,242.9,1.0,1.0,0.2299582256201233,0.23042898541790793
148,47,23:00:00,336.98443771362304,330.42856060028066,333.05,286.3,1.0,1.0,0.24176157602899423,0.25597036018241665
148,48,23:30:00,362.29967975616455,309.2,359.5,309.2,1.0,1.0,0.26393580212845186,0.24843565213418084
149,1,00:00:00,1.0,1.0,1.0,1.0,0.6321205588285577,0.6321205588285577,0.11862835959221492,0.16842105263157886
149,2,00:30:00,1.9375000000000024,0.0,1.0,0.0,0.855936340898547,0.0,0.44714897453234187,0.0
149,3,01:00:00,1.9375000000000024,1.0,1.0,1.0,0.855936340898547,0.6321205588285577,0.24603174603174618,0.12868807907279226
149,4,01:30:00,0.0,1.9375000000000024,0.0,1.0,0.0,0.855936340898547,0.0,0.3013365735115432
149,5,02:00:00,1.0,1.0,1.0,1.0,0.6321205588285577,0.6321205588285577,0.18002812939521795,0.16769108158564153
149,6,02:30:00,1.0,1.0,1.0,1.0,0.6321205588285577,0.6321205588285577,0.25,0.19162035217724865
149,7,03:00:00,1.0,1.8733072916666649,1.0,1.3333333333333333,0.6321205588285577,0.8463852280996778,0.20253164556962014,0.38440163518315634
149,8,03:30:00,0.0,1.0,0.0,1.0,0.0,0.6321205588285577,0.0,0.11675680606284035
149,9,04:00:00,1.0,1.5546875000000018,1.0,1.0,0.6321205588285577,0.7887446103638981,0.25,0.2759620101544314
149,10,04:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,11,05:00:00,0.0,1.0,0.0,1.0,0.0,0.6321205588285577,0.0,0.15490585636919227
149,12,05:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,13,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,14,06:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,15,07:00:00,1.0,0.0,1.0,0.0,0.6321205588285577,0.0,0.19065350958853086,0.0
149,16,07:30:00,1.0,1.0,1.0,1.0,0.6321205588285577,0.6321205588285577,0.1399388055428886,0.16031154293989291
149,17,08:00:00,2.0,0.0,2.0,0.0,0.8646647167633873,0.0,0.21012743079543358,0.0
149,18,08:30:00,3.0,0.0,3.0,0.0,0.950212931632136,0.0,0.2589776130910711,0.0
149,19,09:00:00,1.5,0.0,1.5,0.0,0.7768698398515702,0.0,0.16500456555601317,0.0
149,20,09:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,21,10:00:00,1.0,0.0,1.0,0.0,0.6321205588285577,0.0,0.11143273771954641,0.0
149,22,10:30:00,1.0,1.0,1.0,1.0,0.6321205588285577,0.6321205588285577,0.11775528978840842,0.16842105263157886
149,23,11:00:00,0.0,1.5546875000000018,0.0,1.0,0.0,0.7887446103638981,0.0,0.20750782064650689
149,24,11:30:00,1.0,0.0,1.0,0.0,0.6321205588285577,0.0,0.15403128760529472,0.0
149,25,12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,26,12:30:00,1.0,0.0,1.0,0.0,0.6321205588285577,0.0,0.18207681365576087,0.0
149,27,13:00:00,1.0,0.0,1.0,0.0,0.6321205588285577,0.0,0.15635974958008855,0.0
149,28,13:30:00,1.0,0.0,1.0,0.0,0.6321205588285577,0.0,0.25,0.0
149,29,14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,30,14:30:00,0.0,1.0,0.0,1.0,0.0,0.6321205588285577,0.0,0.3333333333333333
149,31,15:00:00,1.0,1.0,1.0,1.0,0.6321205588285577,0.6321205588285577,0.1313342482268593,0.14545454545454534
149,32,15:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,33,16:00:00,1.0,1.0,1.0,1.0,0.6321205588285577,0.6321205588285577,0.16842105263157886,0.16842105263157886
149,34,16:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,35,17:00:00,1.0,0.0,1.0,0.0,0.6321205588285577,0.0,0.2715055099842572,0.0
149,36,17:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,37,18:00:00,0.0,1.0,0.0,1.0,0.0,0.6321205588285577,0.0,0.25
149,38,18:30:00,0.0,1.0,0.0,1.0,0.0,0.6321205588285577,0.0,0.3333333333333333
149,39,19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,40,19:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,41,20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,42,20:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,43,21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,44,21:30:00,1.9375000000000024,0.0,1.0,0.0,0.855936340898547,0.0,0.2664875755540632,1.0
149,45,22:00:00,1.0,0.0,1.0,0.0,0.6321205588285577,0.0,0.1092161819132029,0.0
149,46,22:30:00,1.5546875000000018,0.0,1.0,0.0,0.7887446103638981,0.0,0.1424549012121792,0.0
149,47,23:00:00,1.0,0.0,1.0,0.0,0.6321205588285577,0.0,0.10126582278481007,0.0
149,48,23:30:00,1.9375000000000024,1.0,1.0,1.0,0.855936340898547,0.6321205588285577,0.21830985915492973,0.2539682539682538
150,1,00:00:00,1.9375000000000024,1.0,1.0,1.0,0.855936340898547,0.6321205588285577,0.49206349206349237,0.34042553191489333
150,2,00:30:00,0.0,1.0,0.0,1.0,0.0,0.6321205588285577,1.0,0.5
150,3,01:00:00,0.0,1.0,0.0,1.0,0.0,0.6321205588285577,0.0,0.22534095472825388
150,4,01:30:00,0.0,1.9375000000000024,0.0,1.0,0.0,0.855936340898547,0.0,0.6595744680851067
150,5,02:00:00,0.0,1.0,0.0,1.0,0.0,0.6321205588285577,0.0,0.3333333333333333
150,6,02:30:00,0.0,1.0,0.0,1.0,0.0,0.6321205588285577,1.0,0.34042553191489333
150,7,03:00:00,0.0,1.0,0.0,1.0,0.0,0.6321205588285577,0.0,0.3333333333333333
150,8,03:30:00,0.0,1.0,0.0,1.0,0.0,0.6321205588285577,0.0,0.34042553191489333
150,9,04:00:00,1.0,1.0,1.0,1.0,0.6321205588285577,0.6321205588285577,1.0,0.5
150,10,04:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,11,05:00:00,2.0,0.0,2.0,0.0,0.8646647167633873,0.0,0.5626373626373623,0.0
150,12,05:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,13,06:00:00,1.0,0.0,1.0,0.0,0.6321205588285577,0.0,0.3333333333333333,0.0
150,14,06:30:00,1.0,0.0,1.0,0.0,0.6321205588285577,0.0,0.5,1.0
150,15,07:00:00,1.0,0.0,1.0,0.0,0.6321205588285577,0.0,0.34042553191489333,0.0
150,16,07:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,17,08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,18,08:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,19,09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,20,09:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,21,10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
150,22,10:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,23,11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,24,11:30:00,1.0,0.0,1.0,0.0,0.6321205588285577,0.0,0.34042553191489333,0.0
150,25,12:00:00,1.0,1.0,1.0,1.0,0.6321205588285577,0.6321205588285577,0.25,0.2945067587000287
150,26,12:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,27,13:00:00,1.0,0.0,1.0,0.0,0.6321205588285577,0.0,0.3333333333333333,0.0
150,28,13:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,29,14:00:00,0.0,2.437719726562502,0.0,1.5,0.0,0.9126401711884756,1.0,0.5493180905434922
150,30,14:30:00,1.0,0.0,1.0,0.0,0.6321205588285577,0.0,0.3333333333333333,0.0
150,31,15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,32,15:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,33,16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,34,16:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,35,17:00:00,0.0,1.0,0.0,1.0,0.0,0.6321205588285577,0.0,0.3333333333333333
